name,gender,nationality,nationalityID,birth
Cornelis de Kiefte,male,Kingdom of the Netherlands,Q29999,1871
Pablo Ramírez,male,Argentina,Q414,1971
Naud Verboeket,male,Kingdom of the Netherlands,Q29999,1997
Raimondo Zanaboni,male,Italy,Q38,1958
Mark Wales,male,Australia,Q408,1979
José Luis González Fuentes,male,Cuba,Q241,1950
Hany El Behairy,male,Egypt,Q79,1965
John Cavanagh,male,United Kingdom,Q145,1914
Franco Barberis,male,Switzerland,Q39,1905
Ashton Michael,male,United States,Q30,1982
Tom Brigance,male,United States,Q30,1913
Zuhair Murad,male,Lebanon,Q822,1971
François Lesage,male,France,Q142,1929
Jacques von Polier,male,France,Q142,1979
Ennio Capasa,male,Italy,Q38,1960
Christophe Coppens,male,Belgium,Q31,1969
José Castro,male,Spain,Q29,1971
Marc Ecko,male,United States,Q30,1972
Shimul Khaled,male,Bangladesh,Q902,1963
David Hojnik,male,Slovenia,Q215,1991
Jorge Ayala de Riberolles,male,Mexico,Q96,1981
Tomotaka Koizumi,male,Japan,Q17,1988
José Jesús Lorenzo,male,Spain,Q29,1946
Charles Montaigne,male,France,Q142,1900
Marjan Pejoski,male,North Macedonia,Q221,1968
Tamás Király,male,Hungary,Q28,1952
Greg Christmas,male,Kingdom of the Netherlands,Q29999,1931
John Sutcliffe,male,United Kingdom,Q145,1953
John Richmond,male,United Kingdom,Q145,1960
Brunello Cucinelli,male,Italy,Q38,1953
Victor Lhuer,male,France,Q142,1876
Francis Tien,male,People's Republic of China,Q148,1915
John Rocha,male,United Kingdom,Q145,1953
Paul Schulten,male,Kingdom of the Netherlands,Q29999,1965
Victor Edelstein,male,United Kingdom,Q145,1946
Fernando Sánchez,male,Spain,Q29,1935
Chris Seydou,male,Mali,Q912,1949
Alfred Shaheen,male,United States,Q30,1922
Charles Jourdan,male,France,Q142,1883
Charles Anastase,male,France,Q142,1979
Ektor,male,Czech Republic,Q213,1985
Erté,male,France,Q142,1892
Salvatore Ferragamo,male,Italy,Q38,1898
George Pisa,male,Kingdom of the Netherlands,Q29999,1904
Aleksander Fenos,male,Slovenia,Q215,1972
Stephen Linard,male,United Kingdom,Q145,1959
Daniel Cremieux,male,France,Q142,1938
Maria Tailor,male,Kingdom of the Netherlands,Q29999,1983
Shingie-Lee,male,Zimbabwe,Q954,2003
Hans Kemmink,male,Kingdom of the Netherlands,Q29999,1947
Ruurd de Graaff,male,Kingdom of the Netherlands,Q29999,1953
Rubén Campos,male,Chile,Q298,1954
Tex Saverio,male,Indonesia,Q252,1984
Gints Bude,male,Latvia,Q211,1971
José Carlos,male,Portugal,Q45,1950
Gustavo Moscoso Ferrando,male,Ecuador,Q736,1978
Davide Renne,male,Italy,Q38,1977
Nicola Trussardi,male,Italy,Q38,1942
Emilio Cavallini,male,Italy,Q38,1945
Dov Charney,male,Canada,Q16,1969
John Carlson,male,United States,Q30,1987
BillyBoy*,male,United States,Q30,1960
Kevork Shadoyan,male,Syria,Q858,1974
Liam Massaubi,male,Canada,Q16,1986
Mir Suhail Qadri,male,India,Q668,1989
Halston,male,United States,Q30,1932
C.S. Leigh,male,United States,Q30,1964
Martyn Bal,male,Kingdom of the Netherlands,Q29999,1976
Marco Zanini,male,Italy,Q38,1971
Simon Porte Jacquemus,male,France,Q142,1990
Georges Rech,male,France,Q142,1929
Mariano Di Vaio,male,Italy,Q38,1989
Suvigya Sharma,male,India,Q668,1983
Damir Doma,male,Croatia,Q224,1981
Sjoerd Bakker,male,Kingdom of the Netherlands,Q29999,1915
Nicky Vankets,male,Belgium,Q31,1979
Mart Visser,male,Kingdom of the Netherlands,Q29999,1968
Paul Marciano,male,United States,Q30,1952
Joan Praetorius,male,Kingdom of the Netherlands,Q29999,1899
Juanjo Oliva,male,Spain,Q29,1971
Sjaak Hullekes,male,Kingdom of the Netherlands,Q29999,1981
Manuel Mota,male,Spain,Q29,1966
Elie Saab,male,Lebanon,Q822,1964
Cassidy Haley,male,United States,Q30,1980
Leigh Bowery,male,Australia,Q408,1961
Sascha Warmenhoven,male,Kingdom of the Netherlands,Q29999,1971
Marcel Dhorme,male,France,Q142,1899
Christian Louboutin,male,France,Q142,1964
Dirk Bikkembergs,male,Belgium,Q31,1959
Hanae Mori,male,Japan,Q17,1926
Daryl van Wouw,male,Kingdom of the Netherlands,Q29999,1977
Allan Zeman,male,Canada,Q16,1949
Manuel Cuevas,male,Mexico,Q96,1938
Alain Gossuin,male,Belgium,Q31,1962
Russell Simmons,male,United States,Q30,1957
Perry Ellis,male,United States,Q30,1940
William Travilla,male,United States,Q30,1920
Fause Haten,male,Brazil,Q155,1968
Amir Slama,male,Brazil,Q155,1967
Alexandre Herchcovitch,male,Brazil,Q155,1971
Per Spook,male,Norway,Q20,1939
Narciso Rodriguez,male,United States,Q30,1961
Hans Ubbink,male,Kingdom of the Netherlands,Q29999,1961
Michalis Aslanis,male,Greece,Q41,1951
Jeremy Scott,male,United States,Q30,1974
Ted Noten,male,Kingdom of the Netherlands,Q29999,1956
Thierry Mugler,male,France,Q142,1948
Bill Blass,male,United States,Q30,1922
Derek Lam,male,United States,Q30,1966
Hussein Chalayan,male,Northern Cyprus,Q23681,1970
Bruno Pieters,male,Belgium,Q31,1975
Theo Sijthoff,male,Kingdom of the Netherlands,Q29999,1937
Humberto Tan,male,Kingdom of the Netherlands,Q29999,1965
Henrik Vibskov,male,Kingdom of Denmark,Q756617,1972
Donald Fisher,male,United States,Q30,1928
Tim Gunn,male,United States,Q30,1953
Martin Margiela,male,Belgium,Q31,1957
Nigo,male,Japan,Q17,1970
Haider Ackermann,male,France,Q142,1971
Kenzō Takada,male,Japan,Q17,1939
Romeo Miller,male,United States,Q30,1989
Alain Berteau,male,Belgium,Q31,1971
Nicola Formichetti,male,Japan,Q17,1977
Domenico Dolce,male,Italy,Q38,1958
Funk Pál,male,Hungary,Q28,1894
Jean Louis,male,United States,Q30,1907
Jack Weil,male,United States,Q30,1901
Bernhard Willhelm,male,Germany,Q183,1972
Oliver Sykes,male,Australia,Q408,1986
Nicolas Ghesquière,male,France,Q142,1971
Dick Holthaus,male,Kingdom of the Netherlands,Q29999,1928
Oger Lusink,male,Kingdom of the Netherlands,Q29999,1947
Renzo Rosso,male,Italy,Q38,1955
René Lacoste,male,France,Q142,1904
Albert Kriemler,male,Switzerland,Q39,1960
Joseph Corré,male,United Kingdom,Q145,1967
Mark Venturini,male,United States,Q30,1961
John Varvatos,male,United States,Q30,2000
Joe Straßner,male,Germany,Q183,1898
Booba,male,France,Q142,1976
Yukihiro Takahashi,male,Japan,Q17,1952
Joseph Ettedgui,male,United Kingdom,Q145,1936
Ben Sherman,male,United Kingdom,Q145,1925
Peter Ingwersen,male,Kingdom of Denmark,Q756617,1962
Edison Chen,male,Canada,Q16,1980
Valentino,male,Italy,Q38,1932
Cristóbal Balenciaga,male,Spain,Q29,1895
Stephen Jones,male,United Kingdom,Q145,1957
Ted Tinling,male,United Kingdom,Q145,1910
Agostino Lanfranchi,male,Italy,Q38,1892
Éric Tibusch,male,France,Q142,1972
Jimmy Choo,male,Malaysia,Q833,1948
Ilan Fernández,male,Colombia,Q739,1966
Thang de Hoo,male,Kingdom of the Netherlands,Q29999,1962
Enrico Coveri,male,Italy,Q38,1952
Alexander McQueen,male,United Kingdom,Q145,1969
Douglas Coupland,male,Canada,Q16,1961
Tom Ford,male,United States,Q30,1961
Guccio Gucci,male,Italy,Q38,1881
Alexander Wang,male,United States,Q30,1983
Jan Taminiau,male,Kingdom of the Netherlands,Q29999,1975
Vieze Fur,male,Kingdom of the Netherlands,Q29999,1983
Jan Jansen,male,Kingdom of the Netherlands,Q29999,1941
Jérôme Ruggiero,male,Italy,Q38,1977
Janice,male,Kingdom of the Netherlands,Q29999,1985
Alain Manoukian,male,France,Q142,1946
Christian Lacroix,male,France,Q142,1951
Pino Lancetti,male,Italy,Q38,1932
Achille Maramotti,male,Italy,Q38,1927
Ümit Ünal,male,Turkey,Q43,1969
Roberto Cavalli,male,Italy,Q38,1940
Isaac Mizrahi,male,United States,Q30,1961
Thirstin Howl III,male,United States,Q30,2000
Muzaffar Ali,male,India,Q668,1944
Calvin Klein,male,United States,Q30,1942
Henry Holland,male,United Kingdom,Q145,1983
Heinz Bormann,male,Germany,Q183,1918
Jacques Reynaud,male,Italy,Q38,1960
Hakan Yıldırım,male,Turkey,Q43,2000
Uli Richter,male,Germany,Q183,1926
Carson Kressley,male,United States,Q30,1969
Jos De Swerts,male,Belgium,Q31,1890
Chris Eubank,male,United Kingdom,Q145,1966
Michael Kors,male,United States,Q30,1959
Fonzworth Bentley,male,United States,Q30,1974
Lino Villaventura,male,Brazil,Q155,1951
Georges Lepape,male,France,Q142,1887
Walter Van Beirendonck,male,Belgium,Q31,1957
Thomas Burberry,male,United Kingdom,Q145,1835
Enzo Miccio,male,Italy,Q38,1971
Yüksel D.,male,Turkey,Q43,1969
Addy van den Krommenacker,male,Kingdom of the Netherlands,Q29999,1950
Xatar,male,Iran,Q794,1981
John Galliano,male,United Kingdom,Q145,1960
Vidal Sassoon,male,United States,Q30,1928
Antonio Castillo,male,Spain,Q29,1908
"Albert Hammond, Jr.",male,United States,Q30,1980
Emilio Pucci,male,Italy,Q38,1914
Marc Jacobs,male,United States,Q30,1963
Boy George,male,United Kingdom,Q145,1961
Paul Poiret,male,France,Q142,1879
Geoffrey Beene,male,United States,Q30,1927
Romeo Gigli,male,Italy,Q38,1949
Slava Zaitsev,male,Russia,Q159,1938
Daymond John,male,United States,Q30,1969
Francisco Costa,male,Brazil,Q155,1964
Tony Ward,male,United States,Q30,1963
Admiral T,male,France,Q142,1981
Kris Van Assche,male,Belgium,Q31,1976
Serge Lutens,male,France,Q142,1942
Kid Cudi,male,United States,Q30,1984
Ralph Lauren,male,United States,Q30,1939
Adolfo Domínguez,male,Spain,Q29,1950
Kurt Elshot,male,Kingdom of the Netherlands,Q29999,1977
Manish Malhotra,male,India,Q668,1966
Miguel Caballero,male,Colombia,Q739,1968
Olivier Theyskens,male,Belgium,Q31,1977
Tommy Hilfiger,male,United States,Q30,1951
"Tyler, the Creator",male,United States,Q30,1991
Hubert de Givenchy,male,France,Q142,1927
Larry Aldrich,male,United States,Q30,1906
Richard Blackwell,male,United States,Q30,1922
Rocco Barocco,male,Italy,Q38,1948
Franco Moschino,male,Italy,Q38,1950
Todd Lynn,male,Canada,Q16,2000
Gareth Pugh,male,United Kingdom,Q145,1981
Jean-Claude Pascal,male,France,Q142,1927
Yoshiki,male,Japan,Q17,1965
Stefano Pilati,male,Italy,Q38,1965
Stijn Helsen,male,Belgium,Q31,1973
John Malkovich,male,United States,Q30,1953
Pierre Cardin,male,Italy,Q38,1922
Lupe Fiasco,male,United States,Q30,1982
H. Naoto,male,Japan,Q17,1977
Jay McCarroll,male,United States,Q30,1974
Emanuel Ungaro,male,France,Q142,1933
Kaffe Fassett,male,United States,Q30,1937
Sergio Tacchini,male,Italy,Q38,1938
Dries van Noten,male,Belgium,Q31,1958
Travis Banton,male,United States,Q30,1894
George Barbier,male,France,Q142,1882
Jef Wishaupt,male,Kingdom of the Netherlands,Q29999,1940
Frans Molenaar,male,Kingdom of the Netherlands,Q29999,1940
Krayzie Bone,male,United States,Q30,1973
Erdem Moralıoğlu,male,Canada,Q16,1977
Raf Simons,male,Belgium,Q31,1968
Dominique van Dijk,male,Kingdom of the Netherlands,Q29999,1979
Pavel Tchelitchew,male,United States,Q30,1898
Adrian,male,United States,Q30,1903
Alber Elbaz,male,United States,Q30,1961
Karl Kani,male,United States,Q30,1970
Anand Jon,male,United States,Q30,1976
Ivan Ivanovic,male,Serbia,Q403,1982
Sergio van Dijk,male,Kingdom of the Netherlands,Q29999,1982
Noah Wunsch,male,Germany,Q183,1970
Billy Martin,male,United States,Q30,1981
Rick Owens,male,United States,Q30,1962
Giorgio Armani,male,Italy,Q38,1934
Louis Réard,male,France,Q142,1896
Kevin Willis,male,United States,Q30,1962
Zac Posen,male,United States,Q30,1980
Alfred Isidore Römer,male,Poland,Q36,1832
Paul Smith,male,United Kingdom,Q145,1946
Olivier Strelli,male,Belgium,Q31,1946
Stewart Parvin,male,United Kingdom,Q145,1967
James Galanos,male,United States,Q30,1924
Óscar de la Renta,male,Spain,Q29,1932
Michael Michalsky,male,Germany,Q183,1967
Torsten Amft,male,Germany,Q183,1971
Louis Vuitton,male,France,Q142,1821
Cătălin Botezatu,male,Romania,Q218,1966
Eduard Josef Wimmer-Wisgrill,male,Austria,Q40,1882
Roland Mouret,male,France,Q142,1961
Matthew Williamson,male,United Kingdom,Q145,1971
Stefano Gabbana,male,Italy,Q38,1962
Armand Basi,male,Spain,Q29,1924
Rudi Gernreich,male,United States,Q30,1922
Howard Greer,male,United States,Q30,1896
Heinz Oestergaard,male,Germany,Q183,1916
Haman Alimardani,male,Germany,Q183,1977
Edgar Vos,male,Kingdom of the Netherlands,Q29999,1931
Adriano Pallini,male,Kingdom of Italy,Q172579,1897
Rolf Leeser,male,Kingdom of the Netherlands,Q29999,1929
Percy Irausquin,male,Kingdom of the Netherlands,Q29999,1969
Henk van Manen,male,Kingdom of the Netherlands,Q29999,1946
Ernst Jan Beeuwkes,male,Kingdom of the Netherlands,Q29999,1931
Adolf Riedl,male,Germany,Q183,1921
Wolfgang Joop,male,Germany,Q183,1944
Otto Haas-Heye,male,Germany,Q183,1879
Paul Frank,male,United States,Q30,1967
Michael Barnaart van Bergen,male,Kingdom of the Netherlands,Q29999,1983
Norman Norell,male,United States,Q30,1900
Jérémy Chatelain,male,France,Q142,1984
Cesare Paciotti,male,Italy,Q38,1958
Renato Balestra,male,Italy,Q38,1924
Tetteh Adzedu,male,Ghana,Q117,1949
David Emanuel,male,Wales,Q25,1952
Adolf Dassler,male,Germany,Q183,1900
Gianfranco Ferré,male,Italy,Q38,1944
Issey Miyake,male,Japan,Q17,1938
Django Steenbakker,male,Kingdom of the Netherlands,Q29999,1984
Ray Aghayan,male,United States,Q30,1928
Paco Rabanne,male,Spain,Q29,1934
Piero Tosi,male,Italy,Q38,1927
Alphadi,male,Mali,Q912,1957
André Kim,male,South Korea,Q884,1935
Christopher Bailey,male,United Kingdom,Q145,1971
Gianni Versace,male,Italy,Q38,1946
DJ Paul,male,United States,Q30,1977
Diggy Simmons,male,United States,Q30,1995
Max Heymans,male,Kingdom of the Netherlands,Q29999,1918
Custo Dalmau,male,Spain,Q29,1959
Guido Maria Kretschmer,male,Germany,Q183,1965
Márk Lakatos,male,Hungary,Q28,1975
Roberto Capucci,male,Italy,Q38,1930
Gérald Watelet,male,Belgium,Q31,1963
Paul Iribe,male,France,Q142,1883
Patrick Mohr,male,Germany,Q183,1980
Patrick Cox,male,United Kingdom,Q145,1963
Peter Rozemeijer,male,Kingdom of the Netherlands,Q29999,1947
Karl Lagerfeld,male,Germany,Q183,1933
Philipp Plein,male,Germany,Q183,1978
Tomas Maier,male,Germany,Q183,1957
Christian Bérard,male,France,Q142,1902
Christian Audigier,male,France,Q142,1958
Erik Putzbach,male,Spain,Q29,1980
Francisco Delgado López,male,Spain,Q29,1965
Douglas Stuart,male,United Kingdom,Q145,1976
Bruno Birmanis,male,Latvia,Q211,1962
Jasper Garvida,male,Philippines,Q928,1977
Prime,male,France,Q142,1992
Martijn Nekoui,male,Kingdom of the Netherlands,Q29999,1989
Kenneth Ize,male,Nigeria,Q1033,1990
Talwinder Singh,male,India,Q668,1990
Johan Lindeberg,male,Sweden,Q34,1957
Hyman B. Samuels,male,United States,Q30,1909
Rickard Lindqvist,male,Sweden,Q34,1978
Hiroshi Fujiwara,male,Japan,Q17,1964
Steve Madden,male,United States,Q30,1958
Tamar Daniel,male,Israel,Q801,1990
Kedem Sasson,male,Israel,Q801,1966
Maurice Spapens,male,Kingdom of the Netherlands,Q29999,1968
Gene London,male,United States,Q30,1931
George Davies,male,United Kingdom,Q145,1941
David Delfín,male,Spain,Q29,1970
Neville Quist,male,Australia,Q408,1952
Nick Smith,male,United Kingdom,Q145,1979
Nicolas Felizola,male,Venezuela,Q717,1965
Nikola Eftimov,male,North Macedonia,Q221,1968
Ocimar Versolato,male,Brazil,Q155,1961
Yvie Oddly,male,United States,Q30,1993
Frederic Castet,male,France,Q142,1929
Gérard Pipart,male,France,Q142,1933
Glenn Martens,male,Belgium,Q31,1983
Gideon Oberson,male,Israel,Q801,1943
Lloyd Klein,male,Canada,Q16,1967
Loris Abate,male,Italy,Q38,1928
Nelson Enwerem,male,Nigeria,Q1033,1995
Gerhard Weber,male,Germany,Q183,1941
Yemi Osunkoya,male,Nigeria,Q1033,1969
Abbas Kaijuka,male,Uganda,Q1036,1989
Gustavo Cadile,male,Argentina,Q414,1969
Guðmundur Jörundsson,male,Iceland,Q189,1987
Antonio Alvarado,male,Spain,Q29,1954
Harvey Proctor,male,United Kingdom,Q145,1947
Ante Garmaz,male,Argentina,Q414,1928
Jeff Banks,male,United Kingdom,Q145,1943
Jeffrey Banks,male,United States,Q30,1955
John Fluevog,male,Canada,Q16,1948
John Hetherington,male,Kingdom of Great Britain,Q161885,1500
John Saldivar,male,Mexico,Q96,1979
John Stephen,male,United Kingdom,Q145,1934
Jorge Manuel,male,Cuba,Q241,1980
Joseph Altuzarra,male,France,Q142,1983
Josephus Thimister,male,Kingdom of the Netherlands,Q29999,1962
Alessandro Trincone,male,Italy,Q38,1991
Thaiboy Digital,male,Thailand,Q869,1994
Pierre Grisot,male,France,Q142,1911
Norman Hartnell,male,United Kingdom of Great Britain and Ireland,Q174193,1901
Frédéric Luca Landi,male,France,Q142,1973
Gary Graham,male,United States,Q30,1969
Gavin Rajah,male,South Africa,Q258,1970
Jeffrey Williams,male,United States,Q30,1984
Zoltán Herczeg,male,Hungary,Q28,1972
Jean Colonna,male,France,Q142,1955
Lawrence Steele,male,United States,Q30,1963
Mark Eisen,male,United States,Q30,1958
Charles Jeffrey,male,United Kingdom,Q145,1990
Graham Fraser,male,United Kingdom,Q145,1948
Lars Knutsson,male,Sweden,Q34,1935
José de Zamora,male,Spain,Q29,1892
Joe Allen Hong,male,United States,Q30,1930
John Bates,male,United Kingdom,Q145,1938
Nick Verreos,male,United States,Q30,1967
Lars Wallin,male,Sweden,Q34,1965
Michel Michels,male,Germany,Q183,1997
Giovanni Montorsi,male,Kingdom of Italy,Q172579,1883
Jørgen Nørgaard,male,Kingdom of Denmark,Q756617,1930
Ziya Ertekin,male,Kingdom of the Netherlands,Q29999,1969
Eddy Betty,male,Indonesia,Q252,1970
Ramón Valdiosera Berman,male,Mexico,Q96,1918
JJ Valaya,male,India,Q668,1967
Roberto Piazza,male,Argentina,Q414,1959
Mihai Albu,male,Romania,Q218,1962
Antonio Grimaldi,male,Italy,Q38,1969
Hatta Dolmat,male,Malaysia,Q833,1982
Ervin Latimer,male,Finland,Q33,1988
Doron Ashkenazi,male,Israel,Q801,1958
Philippe Venet,male,France,Q142,1929
Jack Mackenroth,male,United States,Q30,1969
Sergio Alcalá,male,Mexico,Q96,1984
Novala Takemoto,male,Japan,Q17,1968
Jan Roëde,male,Kingdom of the Netherlands,Q29999,1914
Todd Snyder,male,United States,Q30,1967
Georg Lux,male,Germany,Q183,1985
Thebe Magugu,male,South Africa,Q258,1993
Manny Mashouf,male,Iran,Q794,1938
Joshua Goot,male,Australia,Q408,1980
Naeem Khan,male,India,Q668,1958
Neil Barrett,male,United Kingdom,Q145,1965
Nemer Saade,male,Lebanon,Q822,1976
Beat Breitenstein,male,Switzerland,Q39,1954
Kirill Luschinsky,male,Belarus,Q184,2004
Angel Grave,male,Mexico,Q96,1950
Diego Montoya,male,Peru,Q419,1982
Harry Darsono,male,Indonesia,Q252,1952
Peter Jackson,male,Australia,Q408,1928
Peter Mui,male,United States,Q30,1953
Maciej Zien,male,Poland,Q36,1979
Main Bocher,male,United States,Q30,1890
Malan Breton,male,Taiwan,Q865,1973
Utica Queen,male,United States,Q30,1995
Samuel Ross,male,United Kingdom,Q145,1991
Johan Fredrik Heldt,male,Grand Principality of Finland,Q62633,1780
Sheetal Sharma,male,India,Q668,1984
José Luis Viñas,male,Spain,Q29,1920
Koos Van Den Akker,male,United States,Q30,1939
Kristian Aadnevik,male,Norway,Q20,1978
Lorenzo Merlino,male,Brazil,Q155,1972
Leon Max,male,Soviet Union,Q15180,1954
Kevin Aviance,male,United States,Q30,1968
Khalid bin Sultan Al Qasimi,male,United Arab Emirates,Q878,1980
Kevin Germanier,male,Switzerland,Q39,1992
Rufat Ismayil,male,Azerbaijan,Q227,1981
Theo Baloyi,male,South Africa,Q258,1989
Theo Botschuijver,male,Kingdom of the Netherlands,Q29999,1943
Harry Scheltens,male,Kingdom of the Netherlands,Q29999,1927
Stephan Janson,male,France,Q142,1989
Hushidar Mortezaie,male,Iran,Q794,1972
Ernst Kretschmann,male,Germany,Q183,1897
José Lévy,male,France,Q142,1963
Owen Gaster,male,United Kingdom,Q145,1970
Rene Caovilla,male,Italy,Q38,1938
Richard Nicoll,male,United Kingdom,Q145,1977
Richard Rivalee,male,Malaysia,Q833,1966
Dennis Klaverweide,male,Kingdom of the Netherlands,Q29999,1990
Sepehr Maghsoudi,male,Kingdom of the Netherlands,Q29999,1982
Marc Audibet,male,France,Q142,1955
Peter Sie,male,Indonesia,Q252,1929
Philip Colbert,male,United Kingdom,Q145,1979
Pitoy Moreno,male,Philippines,Q928,1925
Amory Smith,male,United States,Q30,2001
Melik Kam,male,Turkey,Q43,1983
Christian Roth,male,Austria,Q40,1959
Omi Gurung,male,India,Q668,1986
Ossie Clark,male,United Kingdom,Q145,1942
Otis James,male,United States,Q30,1984
Paco Jamandreu,male,Argentina,Q414,1919
Jun Ashida,male,Empire of Japan,Q188712,1930
Lars-Åke Wilhelmsson,male,Sweden,Q34,1958
Kansai Yamamoto,male,Empire of Japan,Q188712,1944
Delawness,male,Jamaica,Q766,1995
Mpura,male,South Africa,Q258,1995
Josie,male,Spain,Q29,1980
Allan Wong,male,Uganda,Q1036,2001
Julien David,male,France,Q142,1978
Ruslan Baginskiy,male,Ukraine,Q212,1989
Arnold van Geuns,male,Kingdom of the Netherlands,Q29999,1949
Richard Tyler,male,Australia,Q408,1947
Richie Rich,male,United States,Q30,1970
Rıfat Özbek,male,Turkey,Q43,1953
Robert Abi Nader,male,Lebanon,Q822,1975
Robert Tonner,male,United States,Q30,1952
Malcolm Hall,male,United Kingdom,Q145,1947
Manish Arora,male,India,Q668,1973
Teuvo Loman,male,Finland,Q33,1962
Jared Gold,male,United States,Q30,1972
Jasper Conran,male,United Kingdom,Q145,1959
Ivan Gunawan,male,Indonesia,Q252,1981
Rohit Verma,male,India,Q668,1979
Ruben Toledo,male,United States,Q30,1961
Patrick Grant,male,United Kingdom,Q145,1972
Patrick Kelly,male,United States,Q30,1954
Paul Compitus,male,United Kingdom,Q145,1966
Paul Costelloe,male,Ireland,Q27,1945
Paul Mausner,male,France,Q142,1910
Paul Zastupnevich,male,United States,Q30,1921
Simon Doonan,male,United Kingdom,Q145,1952
Simon Rademan,male,South Africa,Q258,1964
Simon Spurr,male,United Kingdom,Q145,1974
Takeo Kikuchi,male,Japan,Q17,1939
Ruggedman,male,Nigeria,Q1033,1976
Russell Patterson,male,United States,Q30,1893
Ryan Jude Novelline,male,United States,Q30,1990
Sabyasachi Mukherjee,male,India,Q668,1974
Sruli Recht,male,Iceland,Q189,1979
"Stephen ""Suede"" Baum",male,United States,Q30,1970
Estanislao Solsona Sementé,male,Spain,Q29,1964
Francis Montesinos,male,Spain,Q29,1950
Keanan Duffty,male,United Kingdom,Q145,1964
Rajesh Pratap Singh,male,India,Q668,1969
Ramzi Rahaman,male,Malaysia,Q833,1954
Ray Brown,male,Australia,Q408,1959
Carl Tillessen,male,Germany,Q183,1967
Aviad Arik Herman,male,Israel,Q801,1984
Clemens Rameckers,male,Kingdom of the Netherlands,Q29999,1949
Princewill Obinna Iwueke,male,Nigeria,Q1033,1999
Didiet Maulana,male,Indonesia,Q252,1981
Yoahm Benguigui,male,France,Q142,1976
Justin Haynes,male,United States,Q30,1981
Kaishi Iwao,male,Japan,Q17,1991
Christopher John Rogers,male,United States,Q30,1993
Mossi Traoré,male,France,Q142,1985
Soeren Le Schmidt,male,Kingdom of Denmark,Q756617,1988
Frank Oshodi,male,Nigeria,Q1033,1959
Yomi Makun,male,Nigeria,Q1033,1985
Bill Atkinson,male,United States,Q30,1916
Emeric Partos,male,Hungary,Q28,1905
Suresh Ganesha,male,India,Q668,1978
Jiang Xiaojian,male,Republic of China (1912–1949),Q13426199,1894
Mark McNairy,male,United States,Q30,1961
Zdeněk Marek,male,Czechoslovakia,Q33946,1925
Santino Rice,male,United States,Q30,1974
Peter Dundas,male,Norway,Q20,1969
Pierre Ira,male,Austria,Q40,1943
cherno ameri,male,Iran,Q794,1996
Aarni Soivio,male,Finland,Q33,1997
Emanuel Krüger,male,Germany,Q183,1992
Hans van Kooten,male,Kingdom of the Netherlands,Q29999,1956
Javi Guijarro,male,Spain,Q29,2000
Cristo Báñez,male,Spain,Q29,1980
Lamin Swann,male,United States,Q30,1977
Ivan Frolov,male,Ukraine,Q212,1993
Alberto López Gómez,male,Mexico,Q96,1988
Olorunyomi Yomi Omoniyi,male,Nigeria,Q1033,1985
Lie Sang Bong,male,South Korea,Q884,1955
Junaid Jamshed,male,Pakistan,Q843,1964
Tadashi Shoji,male,Japan,Q17,1948
YaLocalOffgod,male,Hong Kong,Q8646,2005
Armando Pollini,male,Italy,Q38,1935
Onajide Shabaka,male,United States,Q30,1948
Jefferson Osei,male,Kingdom of the Netherlands,Q29999,1989
Abderrahmane Trabsini,male,Kingdom of the Netherlands,Q29999,1989
Hussein Suleiman,male,Kingdom of the Netherlands,Q29999,1989
Willy Ledel,male,Kingdom of the Netherlands,Q29999,1926
Scott Henshall,male,United Kingdom,Q145,1975
Sebastian Gunawan,male,Indonesia,Q252,1967
Walé Adeyemi,male,United Kingdom,Q145,2000
Waraire Boswell,male,United States,Q30,1975
Wayne Hemingway,male,United Kingdom,Q145,1961
Wendell Rodricks,male,India,Q668,1960
Tufi Duek,male,Brazil,Q155,1954
Stephen Burrows,male,United States,Q30,1943
Stephen Sprouse,male,United States,Q30,1953
Stuart Stockdale,male,United Kingdom,Q145,2000
Sully Bonnelly,male,Dominican Republic,Q786,1956
Tim Hamilton,male,United States,Q30,1971
Timothy Everest,male,United Kingdom,Q145,1961
Edwin Chiloba,male,Kenya,Q114,1997
Masaru Tani,male,Empire of Japan,Q188712,1936
Matt Levine,male,United States,Q30,1982
Max Raab,male,United States,Q30,1925
Michael Bastian,male,United States,Q30,1965
Michael Cinco,male,Philippines,Q928,1971
Victor Stiebel,male,South Africa,Q258,1907
Vince Camuto,male,United States,Q30,1936
José Luis Sanchez,male,Spain,Q29,1963
FAUX LAKE,male,United Kingdom,Q145,2002
Gino Bogani,male,Italy,Q38,1942
Michael Moloney,male,United States,Q30,1963
Michaele Vollbracht,male,United States,Q30,1947
Mondo Guerra,male,United States,Q30,1978
José Maria de Sousa,male,Portugal,Q45,1838
Marcelo Sommer,male,Brazil,Q155,1967
Miguel Vieira,male,Portugal,Q45,1966
Ney Galvão,male,Brazil,Q155,1952
Manuel Piña,male,Spain,Q29,1944
Toni Francesc,male,Spain,Q29,1966
Arkadius,male,Poland,Q36,1969
Johan Ku,male,Taiwan,Q865,1979
Jesús del Pozo,male,Spain,Q29,1946
Manuel Pertegaz,male,Spain,Q29,1917
William Tempest,male,United Kingdom,Q145,1987
Yigal Azrouël,male,Israel,Q801,1976
Yotam Solomon,male,Israel,Q801,1987
Zang Toi,male,Malaysia,Q833,1961
Ángel Sánchez,male,Venezuela,Q717,1960
Luís Buchinho,male,Portugal,Q45,1969
Shōsuke Ishizu,male,Empire of Japan,Q188712,1935
